LAT,LON,X,Y,D,SLIP,RAKE,STRIKE,DIP,L,W
37.6437,141.2943,-93.7798,-75.1533,48.6878,0.5164,93.497,198,86,25,16.6
37.4297,141.2057,-101.5053,-98.9297,48.6878,0.0544,93.497,198,87,25,16.6
37.2157,141.1171,-109.2307,-122.7061,48.6878,0.4669,93.497,198,88,25,16.6
37.0018,141.0285,-116.9561,-146.4825,48.6878,0.0996,93.497,198,89,25,16.6
36.7878,140.9398,-124.6815,-170.2589,48.6878,0.5273,93.497,198,90,25,16.6
36.5738,140.8512,-132.407,-194.0354,48.6878,0.5003,93.497,198,91,25,16.6
36.3599,140.7626,-140.1324,-217.8118,48.6878,0.597,93.497,198,92,25,16.6
36.1459,140.674,-147.8578,-241.5882,48.6878,0.04,93.497,198,93,25,16.6
35.9319,140.5854,-155.5832,-265.3646,48.6878,0.3382,93.497,198,94,25,16.6
35.7179,140.4968,-163.3087,-289.141,48.6878,0.1911,93.497,198,95,25,16.6
