LAT,LON,X,Y,D,SLIP,RAKE,STRIKE,DIP,L,W
36.1507,141.7455,-102.3449,-217.3788,23.118,6.575,90,202,12,30,30
35.9004,141.617,-113.5831,-245.1943,23.118,6.549,90,202,12,30,30
35.6501,141.4884,-124.8213,-273.0099,23.118,0.077,90,202,12,30,30
38.9988,142.8576,-5.1074,99.1002,31.428,41.177,90,202,23,30,30
38.7485,142.7291,-16.3456,71.2846,31.428,43.678,90,202,23,30,30
38.4982,142.6005,-27.5838,43.4691,31.428,6.774,90,202,23,30,30
38.2479,142.472,-38.822,15.6536,31.428,6.355,90,202,23,30,30
37.9976,142.3435,-50.0602,-12.1619,31.428,1.148,90,202,23,30,30
37.7472,142.2149,-61.2984,-39.9774,31.428,2.46,90,202,23,30,30
37.4969,142.0864,-72.5366,-67.7929,31.428,0.812,90,202,23,30,30
37.2466,141.9579,-83.7748,-95.6085,31.428,6.16,90,202,23,30,30
36.9963,141.8293,-95.013,-123.424,31.428,4.075,90,202,23,30,30
36.746,141.7008,-106.2512,-151.2395,31.428,2.278,90,202,23,30,30
36.4956,141.5723,-117.4894,-179.055,31.428,0.476,90,202,23,30,30
36.2453,141.4437,-128.7276,-206.8705,31.428,0.66,90,202,23,30,30
35.995,141.3152,-139.9658,-234.686,31.428,0,90,202,23,30,30
35.7447,141.1867,-151.204,-262.5016,31.428,0,90,202,23,30,30
39.0919,142.5648,-30.7117,109.445,43.1499,0.422,90,202,23,30,30
38.8416,142.4362,-41.9499,81.6295,43.1499,0,90,202,23,30,30
38.5913,142.3077,-53.1881,53.8139,43.1499,0,90,202,23,30,30
38.341,142.1792,-64.4263,25.9984,43.1499,0,90,202,23,30,30
38.0906,142.0506,-75.6645,-1.8171,43.1499,0,90,202,23,30,30
37.8403,141.9221,-86.9027,-29.6326,43.1499,0,90,202,23,30,30
37.59,141.7936,-98.1409,-57.4481,43.1499,0,90,202,23,30,30
37.3397,141.665,-109.3791,-85.2636,43.1499,0,90,202,23,30,30
37.0894,141.5365,-120.6173,-113.0792,43.1499,4.127,90,202,23,30,30
36.839,141.408,-131.8555,-140.8947,43.1499,0.132,90,202,23,30,30
36.5887,141.2794,-143.0937,-168.7102,43.1499,0.359,90,202,23,30,30
36.3384,141.1509,-154.3319,-196.5257,43.1499,0.629,90,202,23,30,30
36.0881,141.0224,-165.5701,-224.3412,43.1499,0.245,90,202,23,30,30
35.8378,140.8939,-176.8083,-252.1567,43.1499,0.286,90,202,23,30,30
39.185,142.2719,-56.316,119.7898,54.8719,1.897,90,202,23,30,30
38.9347,142.1434,-67.5542,91.9743,54.8719,0.447,90,202,23,30,30
38.6844,142.0149,-78.7924,64.1588,54.8719,1.275,90,202,23,30,30
38.4341,141.8863,-90.0306,36.3432,54.8719,7.732,90,202,23,30,30
38.1837,141.7578,-101.2688,8.5277,54.8719,1.149,90,202,23,30,30
37.9334,141.6293,-112.507,-19.2878,54.8719,0,90,202,23,30,30
37.6831,141.5007,-123.7452,-47.1033,54.8719,0,90,202,23,30,30
37.4328,141.3722,-134.9834,-74.9188,54.8719,0,90,202,23,30,30
37.1825,141.2437,-146.2216,-102.7343,54.8719,2.141,90,202,23,30,30
36.9321,141.1151,-157.4598,-130.5499,54.8719,1.647,90,202,23,30,30
36.6818,140.9866,-168.698,-158.3654,54.8719,0,90,202,23,30,30
36.4315,140.8581,-179.9362,-186.1809,54.8719,0.155,90,202,23,30,30
36.1812,140.7295,-191.1744,-213.9964,54.8719,0,90,202,23,30,30
35.9309,140.601,-202.4126,-241.8119,54.8719,0.013,90,202,23,30,30
