LAT,LON,X,Y,L,W,D,SLIP,RAKE,STRIKE,DIP
40.198,144.35,40.198,144.35,50,25,0,6,81,193,8
40.24809,144.06599,40.24809,144.06599,50,25,3.5,3,81,193,8
39.738,144.331,39.738,144.331,50,25,0,3,81,193,8
39.78808,144.04,39.78808,144.04,50,25,3.5,20,81,193,8
39.3,144.2,39.3,144.2,50,25,0,3,81,193,8
39.35008,143.91966,39.35008,143.91966,50,25,3.5,20,81,193,8
38.862,144.069,38.862,144.069,50,25,0,7,81,193,8
38.91208,143.7904,38.91208,143.7904,50,25,3.5,5,81,193,8
