   0.00000,   0.83697,   0.01106
   1.00000,   0.78687,   0.01075
   2.00000,   0.70681,   0.01045
   3.00000,   0.59424,   0.00891
   4.00000,   0.55566,   0.00783
   5.00000,   0.53130,   0.00722
  12.00000,   0.51214,   0.00722
  27.00000,   0.93904,   0.01828
  29.00000,   0.64390,   0.01106
  31.00000,   1.60175,   0.02811
  33.00000,   1.59376,   0.02919
  35.00000,   1.62197,   0.02934
  37.00000,   1.41210,   0.02596
  38.00000,   1.28304,   0.02181
  40.00000,   1.33726,   0.02289
  42.00000,   1.31999,   0.02212
  44.00000,   1.33265,   0.02335
  48.00000,   1.17923,   0.01767
  50.00000,   1.16954,   0.02197
  51.00000,   0.80042,   0.01505
  53.00000,   0.80712,   0.01336
  55.00000,   0.85331,   0.01536
  60.00000,   0.88826,   0.01306
  62.00000,   0.88913,   0.01336
  64.00000,   0.85613,   0.01290
  68.00000,   1.07771,   0.01505
  69.00000,   1.13495,   0.01720
  70.00000,   1.09553,   0.01782
  71.00000,   0.99851,   0.01644
  72.00000,   0.54186,   0.01091
  74.00000,   0.92168,   0.01336
  75.00000,   0.76808,   0.01167
  76.00000,   0.55203,   0.01060
  77.00000,   0.53938,   0.01045
  78.00000,   1.38271,   0.02350
  80.00000,   1.36355,   0.02243
  82.00000,   1.16175,   0.01966
  84.00000,   0.78259,   0.01321
  86.00000,   1.30573,   0.01982
  88.00000,   1.41343,   0.02396
  90.00000,   1.46080,   0.02550
  91.00000,   1.35785,   0.02243
  92.00000,   1.50556,   0.02642
  93.00000,   0.49072,   0.00952
  94.00000,   0.45614,   0.00876
 105.00000,   0.58305,   0.00783
 106.00000,   0.51392,   0.00768
 109.00000,   0.62325,   0.00783
 110.00000,   0.82881,   0.00998
 117.00000,   0.50539,   0.00968
 119.00000,   2.06973,   0.03794
 120.00000,   2.22736,   0.03748
 121.00000,   2.28829,   0.03810
 122.00000,   2.11861,   0.03994
 123.00000,   1.89630,   0.03287
 124.00000,   2.26388,   0.03779
 125.00000,   1.43079,   0.02028
 126.00000,   1.23494,   0.01843
 127.00000,   1.31696,   0.01828
 128.00000,   0.55680,   0.01106
 129.00000,   0.47702,   0.00968
 130.00000,   0.84051,   0.01505
 131.00000,   2.41538,   0.04777
 132.00000,   0.61644,   0.01229
 133.00000,   1.44034,   0.02120
 134.00000,   1.40245,   0.02151
 135.00000,   1.21035,   0.01659
 136.00000,   0.94636,   0.01705
 137.00000,   1.56601,   0.02320
 138.00000,   1.61840,   0.02473
 139.00000,   1.43844,   0.02396
 140.00000,   1.12726,   0.01997
 141.00000,   1.26698,   0.02151
 142.00000,   1.41382,   0.02104
 143.00000,   1.35028,   0.02381
 144.00000,   1.48566,   0.02504
 145.00000,   1.00152,   0.02166
 146.00000,   2.46187,   0.05300
 147.00000,   0.88241,   0.01705
 148.00000,   1.76734,   0.03257
 149.00000,   0.93110,   0.01382
 150.00000,   4.18579,   0.10169
 151.00000,   0.75003,   0.01214
 152.00000,   4.06194,   0.10276
 153.00000,   0.55226,   0.01091
 154.00000,   3.59111,   0.09862
 155.00000,   0.53644,   0.01029
 156.00000,   2.91895,   0.07097
 157.00000,   3.30737,   0.07204
 158.00000,   0.77628,   0.01137
 159.00000,   3.78573,   0.07680
 160.00000,   0.83245,   0.01260
 161.00000,   3.69111,   0.08725
 162.00000,   0.97075,   0.01444
 163.00000,   3.36336,   0.08418
 164.00000,   1.07673,   0.01229
 165.00000,   0.76733,   0.01244
 166.00000,   0.77730,   0.01214
 167.00000,   3.07181,   0.07035
 168.00000,   0.48224,   0.00968
 169.00000,   2.82859,   0.06621
 170.00000,   2.60968,   0.05730
 171.00000,   0.82435,   0.01290
 172.00000,   2.89944,   0.06697
 173.00000,   0.87034,   0.01459
 174.00000,   2.61391,   0.06175
 175.00000,   0.73700,   0.01306
 176.00000,   0.51567,   0.01091
 177.00000,   1.08796,   0.01551
 178.00000,   1.04248,   0.01367
 179.00000,   2.64734,   0.04593
 180.00000,   0.84665,   0.01367
 181.00000,   2.85651,   0.05530
 182.00000,   0.74512,   0.01321
 183.00000,   3.08726,   0.06575
 184.00000,   1.34775,   0.01720
 185.00000,   0.98744,   0.01413
 186.00000,   1.01205,   0.01536
 187.00000,   2.88420,   0.05699
 188.00000,   2.64552,   0.05684
 189.00000,   3.01660,   0.05684
 190.00000,   3.12999,   0.06114
 191.00000,   1.05107,   0.02089
 192.00000,   0.55000,   0.00998
 193.00000,   2.85888,   0.06467
 194.00000,   2.35337,   0.05453
 195.00000,   1.76920,   0.03994
 196.00000,   1.48237,   0.03072
 197.00000,   3.85248,   0.08326
 198.00000,   0.65820,   0.00860
 199.00000,   3.39864,   0.08326
 200.00000,   0.67134,   0.00860
 201.00000,   2.83291,   0.06636
 202.00000,   0.59318,   0.00968
 203.00000,   2.05268,   0.04547
